"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2023,202301,559076,2023000001414,11178.0,2023005590761,140120,1,1,11016.0,1,2,31,6,1,100,0,0,6,65,1,10,33000,1,11
2023,202301,559238,2023000019559,79866.0,2023005592381,80120,1,1,79704.0,1,2,37,4,1,100,0,0,8,81,1,10,55000,1,11
2023,202301,559400,2023000038646,4536.0,2023005594001,10020,1,1,4536.0,0,1,61,1,1,100,0,0,10,101,1,10,37600,1,11
2023,202301,559400,2023000038646,4536.0,2023005594001,10020,1,2,5994.0,0,2,57,1,1,100,0,0,10,101,1,10,35200,1,11
2023,202301,559562,2023000060273,6156.0,2023005595621,170120,1,1,6156.0,3,1,39,1,1,100,0,0,10,101,1,10,65000,1,11
2023,202301,559562,2023000060273,6156.0,2023005595621,170120,1,2,7938.0,3,2,36,1,1,100,0,0,11,114,1,10,55000,1,11
2023,202301,559724,2023000078563,3726.0,2023005597241,10020,1,2,324.0,0,2,21,6,1,100,0,0,7,71,1,10,24000,1,11
2023,202301,559886,2023000096777,15390.0,2023005598861,80220,1,1,15390.0,3,2,28,1,1,100,0,0,10,101,1,10,14000,1,11
2023,202301,559886,2023000096777,15390.0,2023005598861,80220,1,2,14094.0,3,1,29,1,8,826,1,100,11,115,1,10,50000,2,20
2023,202301,560048,2023000115536,9882.0,2023005600481,80120,1,1,9882.0,0,1,63,1,1,100,0,0,11,115,1,10,96000,1,11
2023,202301,560048,2023000115536,9882.0,2023005600481,80120,1,2,8424.0,0,2,65,1,1,100,0,0,8,81,1,10,20000,1,11
2023,202301,560210,2023000133662,1782.0,2023005602101,170120,1,1,1782.0,3,1,45,1,1,100,0,0,6,65,1,10,55000,1,11
2023,202301,560210,2023000133662,1782.0,2023005602101,170120,1,3,2754.0,0,2,21,6,8,801,0,0,10,101,1,10,30000,1,11
2023,202301,560210,2023000133662,1782.0,2023005602101,170120,1,4,3078.0,0,2,19,6,8,801,0,0,7,71,1,10,2000,1,11
2023,202301,560372,2023000153791,18792.0,2023005603721,180020,1,1,18792.0,0,1,51,6,1,100,0,0,11,114,1,10,5000,1,11
2023,202301,560534,2023000173811,3564.0,2023005605341,20020,1,1,3402.0,0,1,23,6,1,100,0,0,6,63,1,10,39000,1,11
2023,202301,560534,2023000173811,3564.0,2023005605341,20020,1,2,2592.0,0,1,20,6,1,100,0,0,6,63,1,10,35000,1,11
2023,202301,560534,2023000173811,3564.0,2023005605341,20020,1,3,2916.0,0,1,22,6,1,100,0,0,4,40,1,10,20000,1,11
2023,202301,561182,2023000253762,22356.0,2023005611821,150120,1,1,22356.0,0,1,51,6,1,100,0,0,6,63,1,10,26000,1,11
2023,202301,561344,2023000272574,2592.0,2023005613441,120120,1,1,2754.0,0,2,24,6,1,100,0,0,10,101,1,10,12000,1,11
2023,202301,561506,2023000290526,17010.0,2023005615061,170120,1,1,17010.0,1,1,37,1,1,100,0,0,6,63,1,10,78000,1,11
2023,202301,561506,2023000290526,17010.0,2023005615061,170120,1,2,15714.0,1,2,45,1,1,100,0,0,6,65,1,10,30000,1,11
2023,202301,561668,2023000311189,10368.0,2023005616681,30020,1,2,10692.0,1,1,24,1,1,100,0,0,7,71,1,10,2100,2,20
2023,202301,561992,2023000348832,5508.0,2023005619921,100020,1,1,5508.0,2,2,35,6,1,100,0,0,6,65,1,10,26000,1,11
2023,202301,561992,2023000348832,5508.0,2023005619921,100020,1,2,5022.0,2,1,33,6,1,100,0,0,6,64,1,10,27000,1,11
2023,202301,562316,2023000384819,13608.0,2023005623161,80420,1,1,13446.0,3,2,38,1,1,100,1,100,10,101,1,10,61000,1,11
2023,202301,562316,2023000384819,13608.0,2023005623161,80420,1,2,14904.0,3,1,40,1,1,100,0,0,7,71,1,10,60000,1,13
2023,202301,562478,2023000401953,56862.0,2023005624781,180020,1,1,56862.0,2,2,35,1,8,826,1,100,7,71,1,10,70000,1,11
2023,202301,562478,2023000401953,56862.0,2023005624781,180020,1,2,68202.0,2,1,37,1,8,826,1,100,6,63,1,10,80000,1,11
2023,202301,562640,2023000421371,4212.0,2023005626401,60120,1,1,4212.0,1,1,48,4,1,100,0,0,7,71,1,10,105000,1,11
2023,202301,562964,2023000459304,12150.0,2023005629641,50120,1,1,11988.0,0,1,40,6,1,100,0,0,10,101,1,10,77000,1,11
2023,202301,563774,2023000557523,26730.0,2023005637741,90020,1,1,26730.0,2,1,28,1,1,100,0,0,7,71,1,14,65000,1,12
2023,202301,563774,2023000557523,26730.0,2023005637741,90020,1,2,34506.0,2,2,26,1,2,200,0,0,6,63,1,12,0,1,11
2023,202301,564422,2023000633992,14094.0,2023005644221,140120,1,2,7452.0,3,1,56,1,8,802,0,0,6,64,1,10,91000,2,20
2023,202301,564422,2023000633992,14094.0,2023005644221,140120,1,3,6480.0,0,1,23,6,8,802,0,0,6,63,1,10,14000,1,11
2023,202301,564422,2023000633992,14094.0,2023005644221,140120,1,4,21870.0,1,2,19,6,8,802,0,0,6,65,1,10,13000,1,11
2023,202301,564422,2023000633992,14094.0,2023005644221,140120,1,7,6642.0,0,1,20,6,8,802,0,0,6,63,1,10,10000,1,11
2023,202301,564584,2023000653300,23328.0,2023005645841,80320,1,1,23328.0,2,2,35,1,1,100,0,0,10,101,1,10,80000,1,11
2023,202301,564584,2023000653300,23328.0,2023005645841,80320,1,2,20736.0,2,1,34,1,1,100,0,0,10,101,1,10,120000,1,11
2023,202301,565232,2023000730762,13122.0,2023005652321,10020,1,1,13122.0,0,2,64,4,1,100,0,0,6,63,1,10,9500,1,11
2023,202301,565718,2023000789366,24462.0,2023005657181,150120,1,1,24462.0,0,1,61,1,1,100,0,0,6,65,1,10,70000,2,20
2023,202301,566204,2023000848674,12150.0,2023005662041,130120,1,1,12150.0,3,2,42,1,1,100,0,0,11,115,1,10,51000,1,11
2023,202301,566204,2023000848674,12150.0,2023005662041,130120,1,2,8586.0,3,1,46,1,1,100,0,0,11,114,1,10,59000,1,11
2023,202301,566690,2023000907170,11988.0,2023005666901,160020,1,1,12150.0,0,1,64,1,1,100,0,0,7,71,1,10,11000,1,11
2023,202301,566690,2023000907170,11988.0,2023005666901,160020,1,2,12312.0,0,2,65,1,1,100,0,0,7,71,1,10,94000,1,11
2023,202301,567176,2023000967918,9072.0,2023005671761,160020,1,2,13932.0,3,2,44,1,1,100,0,0,11,114,1,10,60000,1,11
2023,202301,567176,2023000967918,9072.0,2023005671761,160020,1,4,7452.0,0,1,18,6,1,100,0,0,6,63,1,10,22000,1,11
2023,202301,567338,2023000986904,11178.0,2023005673381,60120,1,3,7614.0,0,1,35,6,1,100,0,0,10,101,1,10,47500,1,11
2023,202301,567500,2023001008162,23652.0,2023005675001,120120,1,2,20412.0,1,1,29,1,1,100,0,0,10,101,1,10,90000,1,11
2023,202301,567662,2023001028630,10530.0,2023005676621,70020,1,1,10530.0,0,1,39,6,1,100,0,0,11,114,1,10,80000,1,11
2023,202301,567986,2023001066582,25272.0,2023005679861,120120,1,1,25110.0,1,2,24,1,1,100,0,0,10,101,1,10,50000,1,11
2023,202301,568148,2023001084588,2106.0,2023005681481,70020,1,1,2106.0,0,1,65,1,1,100,0,0,8,81,1,10,70000,1,11
2023,202301,568310,2023001106545,33372.0,2023005683101,40020,1,2,29970.0,0,2,46,6,1,100,0,0,6,64,1,10,15000,1,11
2023,202301,568634,2023001144135,8586.0,2023005686341,20020,1,1,8586.0,0,1,43,1,1,100,0,0,10,101,1,10,110000,1,11
2023,202301,568634,2023001144135,8586.0,2023005686341,20020,1,2,8100.0,0,2,36,1,1,100,0,0,7,71,1,10,0,1,11
2023,202301,568796,2023001161264,10044.0,2023005687961,170120,1,1,10206.0,2,1,42,1,1,100,0,0,6,63,1,10,120000,1,11
2023,202301,568796,2023001161264,10044.0,2023005687961,170120,1,2,12960.0,2,2,37,1,1,100,0,0,8,81,1,10,31000,1,11
2023,202301,568958,2023001181623,14418.0,2023005689581,80420,1,2,12960.0,0,2,65,1,1,100,0,0,6,63,1,10,50000,1,11
2023,202301,569282,2023001218022,41958.0,2023005692821,80120,1,1,41958.0,0,1,32,1,8,815,0,0,10,101,1,10,100000,1,11
2023,202301,569282,2023001218022,41958.0,2023005692821,80120,1,2,16038.0,0,2,38,1,4,400,0,0,11,116,1,10,135000,1,11
2023,202301,569444,2023001239236,8262.0,2023005694441,110120,1,1,8262.0,0,2,23,6,1,100,0,0,10,101,1,10,43500,1,11
2023,202301,569444,2023001239236,8262.0,2023005694441,110120,1,2,17658.0,0,1,24,6,1,100,0,0,10,101,1,10,54000,1,11
2023,202301,569930,2023001295914,5994.0,2023005699301,60120,1,1,5994.0,1,2,35,1,1,100,0,0,7,71,1,10,30000,1,11
2023,202301,569930,2023001295914,5994.0,2023005699301,60120,1,2,4050.0,1,1,39,1,1,100,0,0,6,63,1,10,45000,1,11
2023,202301,570092,2023001314157,24786.0,2023005700921,80320,1,1,24624.0,0,2,56,4,1,100,0,0,11,114,1,10,120000,1,11
2023,202301,570254,2023001332763,16686.0,2023005702541,80320,1,1,16686.0,0,1,46,1,1,100,0,0,8,81,1,10,120000,1,11
2023,202301,570254,2023001332763,16686.0,2023005702541,80320,1,2,17010.0,0,2,44,1,1,100,0,0,10,101,1,10,120000,1,11
2023,202301,570578,2023001373929,8262.0,2023005705781,20020,1,1,8262.0,1,1,64,1,1,100,0,0,11,114,1,10,7600,1,11
2023,202301,570578,2023001373929,8262.0,2023005705781,20020,1,2,5670.0,1,2,65,1,1,100,0,0,8,81,1,10,0,1,11
2023,202301,570578,2023001373929,8262.0,2023005705781,20020,1,3,162.0,0,1,33,6,1,100,0,0,8,81,1,10,29100,2,20
2023,202301,571064,2023001430406,32076.0,2023005710641,150120,1,1,32238.0,4,1,40,1,1,100,0,0,6,64,1,10,27400,1,11
2023,202301,571064,2023001430406,32076.0,2023005710641,150120,1,2,43092.0,4,2,43,1,8,826,4,413,6,61,1,10,11800,1,11
2023,202301,571064,2023001430406,32076.0,2023005710641,150120,1,3,31428.0,0,2,19,6,8,826,4,413,6,65,1,10,13700,1,11
2023,202301,571226,2023001450022,19278.0,2023005712261,80120,1,1,19278.0,0,1,37,6,1,100,0,0,11,114,1,10,82000,1,11
2023,202301,573008,2023010128936,15066.0,2023005730081,270021,4,1,15066.0,0,2,22,6,1,100,0,0,7,71,1,12,4300,2,20
2023,202301,573656,2023000002872,9396.0,2023005736561,170621,1,1,9396.0,0,2,58,1,1,100,0,0,11,114,1,10,90000,1,11
2023,202301,573656,2023000002872,9396.0,2023005736561,170621,1,2,10854.0,0,1,60,1,1,100,0,0,10,101,1,10,60000,1,11
2023,202301,574142,2023000039201,8586.0,2023005741421,230021,1,3,9396.0,0,2,29,6,1,100,0,0,7,71,1,10,24000,1,11
2023,202301,574466,2023000062859,21870.0,2023005744661,170521,1,1,21870.0,2,1,38,1,6,643,0,0,6,61,1,10,36000,1,11
2023,202301,574952,2023000095943,44712.0,2023005749521,150021,1,1,44712.0,1,2,55,4,1,100,0,0,7,71,1,10,41600,1,11
2023,202301,574952,2023000095943,44712.0,2023005749521,150021,1,2,37584.0,0,1,29,6,1,100,0,0,11,115,1,10,33300,1,11
2023,202301,575276,2023000117067,10368.0,2023005752761,170221,1,1,10368.0,0,1,26,6,1,100,0,0,10,101,1,10,0,1,11
2023,202301,575276,2023000117067,10368.0,2023005752761,170221,1,2,10206.0,0,1,30,6,1,100,0,0,11,114,1,10,50000,1,11
2023,202301,575276,2023000117067,10368.0,2023005752761,170221,1,3,8586.0,0,1,27,6,1,100,0,0,10,101,1,10,20000,1,11
2023,202301,575600,2023000142064,3888.0,2023005756001,170221,1,1,3888.0,1,1,39,1,1,100,0,0,6,63,1,14,50000,1,12
2023,202301,575600,2023000142064,3888.0,2023005756001,170221,1,2,4374.0,1,2,40,1,1,100,0,0,8,81,1,10,15000,1,11
2023,202301,575762,2023000155676,4212.0,2023005757621,30021,1,1,4212.0,0,2,53,4,1,100,0,0,8,81,1,10,25000,1,11
2023,202301,576896,2023000242457,8262.0,2023005768961,200021,1,1,8262.0,0,2,42,6,1,100,0,0,11,114,1,10,67000,1,11
2023,202301,577058,2023000253638,5832.0,2023005770581,200021,1,1,5832.0,1,2,53,5,1,100,0,0,10,101,1,10,16700,1,11
2023,202301,577058,2023000253638,5832.0,2023005770581,200021,1,2,4536.0,0,1,23,6,1,100,0,0,7,71,1,10,4400,1,11
2023,202301,577220,2023000265127,3888.0,2023005772201,190221,1,1,3888.0,1,2,46,4,8,802,0,0,11,116,1,10,90000,1,11
2023,202301,577382,2023000276432,10206.0,2023005773821,120021,1,2,9072.0,0,2,48,6,1,100,0,0,8,81,1,10,30000,1,11
2023,202301,577706,2023000302520,8100.0,2023005777061,220021,1,1,8100.0,0,1,49,1,1,100,0,0,10,101,1,10,91000,2,20
2023,202301,577706,2023000302520,8100.0,2023005777061,220021,1,2,6642.0,0,2,39,1,1,100,0,0,8,81,1,10,38000,1,11
2023,202301,578030,2023000328313,3726.0,2023005780301,70021,1,1,3726.0,1,2,52,1,1,100,0,0,6,65,1,10,50000,1,11
2023,202301,578030,2023000328313,3726.0,2023005780301,70021,1,2,5670.0,1,1,58,1,1,100,0,0,6,65,1,10,120000,1,11
2023,202301,578030,2023000328313,3726.0,2023005780301,70021,1,3,6966.0,0,2,20,6,1,100,0,0,6,65,1,10,10700,1,11
2023,202301,578192,2023000340887,14094.0,2023005781921,170221,1,1,14256.0,0,2,62,1,1,100,0,0,11,115,1,10,105000,1,11
2023,202301,578192,2023000340887,14094.0,2023005781921,170221,1,2,18468.0,0,1,64,1,1,100,0,0,11,116,1,12,93000,1,11
2023,202301,578354,2023000354274,8100.0,2023005783541,100021,1,1,8100.0,1,2,23,6,1,100,0,0,8,81,1,10,13000,1,11
2023,202301,578678,2023000377644,9558.0,2023005786781,190121,1,1,9558.0,0,2,60,6,1,100,0,0,6,65,1,10,23000,1,11
2023,202301,579002,2023000404215,3564.0,2023005790021,170321,1,1,3726.0,1,2,50,4,1,100,0,0,11,114,1,10,55000,1,11
2023,202301,579164,2023000415867,14580.0,2023005791641,10021,1,1,14580.0,1,1,63,1,1,100,0,0,7,71,1,10,90000,1,11
2023,202301,579164,2023000415867,14580.0,2023005791641,10021,1,2,12312.0,1,2,58,1,1,100,0,0,6,65,1,10,18500,1,11
2023,202301,579164,2023000415867,14580.0,2023005791641,10021,1,3,17334.0,0,2,26,6,1,100,0,0,10,101,1,10,36000,1,11
2023,202301,579650,2023000454620,972.0,2023005796501,120021,1,1,1134.0,1,1,43,1,1,100,0,0,0,2,1,10,62000,1,11
2023,202301,579650,2023000454620,972.0,2023005796501,120021,1,2,2430.0,1,2,37,1,1,100,0,0,7,71,1,10,14000,1,11
2023,202301,579812,2023000466462,28350.0,2023005798121,200021,1,1,28350.0,1,1,53,4,7,700,3,300,6,63,1,10,30000,1,11
2023,202301,579812,2023000466462,28350.0,2023005798121,200021,1,2,18144.0,0,2,23,3,7,700,3,300,6,63,1,12,29000,1,11
2023,202301,579974,2023000479574,13284.0,2023005799741,80021,1,1,13446.0,0,1,61,1,1,100,0,0,6,63,1,10,50000,1,11
2023,202301,579974,2023000479574,13284.0,2023005799741,80021,1,2,9558.0,0,2,61,1,1,100,0,0,10,101,1,10,45000,1,11
2023,202301,580298,2023000506045,6156.0,2023005802981,160021,1,1,6318.0,1,2,53,1,1,100,0,0,10,101,1,10,65000,1,11
2023,202301,580298,2023000506045,6156.0,2023005802981,160021,1,2,12798.0,1,1,55,1,1,100,0,0,8,81,1,10,118000,1,11
2023,202301,580298,2023000506045,6156.0,2023005802981,160021,1,3,10206.0,0,2,23,6,1,100,0,0,6,65,1,10,39500,1,11
2023,202301,580460,2023000519780,11988.0,2023005804601,170121,1,1,11988.0,2,1,41,1,1,100,1,100,6,63,1,10,26000,1,11
2023,202301,580460,2023000519780,11988.0,2023005804601,170121,1,2,15714.0,2,2,39,1,1,100,1,100,10,101,1,10,19200,1,11
2023,202301,580460,2023000519780,11988.0,2023005804601,170121,1,3,9072.0,0,1,19,6,1,100,1,100,6,63,1,10,12000,1,11
2023,202301,580946,2023000552630,10368.0,2023005809461,200021,1,1,10368.0,6,1,61,1,1,100,0,0,6,63,1,10,110000,1,11
2023,202301,580946,2023000552630,10368.0,2023005809461,200021,1,2,10530.0,6,2,35,1,1,100,0,0,6,64,1,10,24000,1,11
2023,202301,580946,2023000552630,10368.0,2023005809461,200021,1,4,12960.0,0,1,18,6,1,100,0,0,6,61,1,10,0,1,11
2023,202301,581270,2023000576995,16200.0,2023005812701,40021,1,1,16362.0,0,1,61,1,1,100,0,0,2,26,1,10,21000,1,11
2023,202301,581270,2023000576995,16200.0,2023005812701,40021,1,2,17982.0,0,2,59,1,1,100,0,0,8,81,1,10,12000,1,11
2023,202301,581756,2023000612093,13932.0,2023005817561,170521,1,1,13932.0,4,2,34,1,1,100,0,0,10,101,1,10,40000,1,11
2023,202301,581756,2023000612093,13932.0,2023005817561,170521,1,2,16686.0,4,1,45,1,1,100,0,0,6,64,1,10,60000,1,11
2023,202301,581918,2023000627312,35802.0,2023005819181,170121,1,1,35802.0,1,1,37,6,8,802,0,0,6,65,1,10,17700,1,11
2023,202301,581918,2023000627312,35802.0,2023005819181,170121,1,3,56214.0,0,2,19,6,2,200,0,0,6,63,1,10,0,1,11
2023,202301,582080,2023000640925,16362.0,2023005820801,50021,1,1,16362.0,2,1,50,1,1,100,0,0,8,81,1,10,45000,1,11
2023,202301,582080,2023000640925,16362.0,2023005820801,50021,1,2,18630.0,2,2,50,1,1,100,0,0,1,11,1,10,70000,1,11
2023,202301,582566,2023000679056,58158.0,2023005825661,170521,1,1,58320.0,0,1,53,5,7,700,2,200,8,81,1,10,30000,1,11
2023,202301,582890,2023000702008,7290.0,2023005828901,120021,1,2,5670.0,3,1,38,1,1,100,0,0,5,50,1,10,0,1,11
2023,202301,583376,2023000739198,10206.0,2023005833761,10021,1,2,11664.0,2,1,45,1,1,100,0,0,6,64,1,10,0,1,11
2023,202301,583376,2023000739198,10206.0,2023005833761,10021,1,3,32562.0,0,1,21,6,1,100,0,0,6,63,1,10,1000,1,11
2023,202301,583376,2023000739198,10206.0,2023005833761,10021,1,4,17982.0,0,2,18,6,1,100,0,0,6,63,1,10,500,1,11
2023,202301,583538,2023000751614,1944.0,2023005835381,70021,1,6,3402.0,2,1,46,1,1,100,0,0,6,63,1,10,38500,1,11
2023,202301,583700,2023000762906,13770.0,2023005837001,170421,1,1,13608.0,2,1,40,1,7,700,0,0,10,101,1,10,145000,1,11
2023,202301,583700,2023000762906,13770.0,2023005837001,170421,1,2,11664.0,2,2,34,1,7,700,0,0,10,101,1,10,40000,1,11
2023,202301,583862,2023000775427,1620.0,2023005838621,20021,1,1,1620.0,0,1,65,1,1,100,0,0,6,63,1,10,19000,1,11
2023,202301,583862,2023000775427,1620.0,2023005838621,20021,1,2,1944.0,0,2,63,1,1,100,0,0,6,63,1,10,38100,1,11
2023,202301,584348,2023000813732,4860.0,2023005843481,160021,1,1,4860.0,1,2,47,4,1,100,0,0,8,81,1,10,43000,2,20
2023,202301,584510,2023000825088,16362.0,2023005845101,10021,1,1,16200.0,0,1,57,4,1,100,0,0,6,63,1,10,18000,2,20
2023,202301,584672,2023000837298,6156.0,2023005846721,240021,1,1,6156.0,0,1,34,6,1,100,0,0,11,114,1,10,130000,1,11
2023,202301,584996,2023000863924,10044.0,2023005849961,70021,1,1,10044.0,0,1,22,1,1,100,0,0,6,65,1,10,5000,1,11
2023,202301,585482,2023000902800,12150.0,2023005854821,220021,1,1,12150.0,0,1,43,1,1,100,0,0,8,81,1,10,26400,1,11
2023,202301,585482,2023000902800,12150.0,2023005854821,220021,1,2,13770.0,0,2,40,1,1,100,0,0,10,101,1,10,1500,1,11
2023,202301,585644,2023000914601,23328.0,2023005856441,180021,1,1,23328.0,2,2,32,1,1,100,0,0,10,101,1,10,180000,1,11
2023,202301,585644,2023000914601,23328.0,2023005856441,180021,1,2,22032.0,2,1,33,1,1,100,0,0,10,101,1,10,0,1,11
2023,202301,585806,2023000927269,81810.0,2023005858061,170321,1,1,81810.0,0,1,29,1,1,100,0,0,7,71,1,10,75000,1,11
2023,202301,585806,2023000927269,81810.0,2023005858061,170321,1,2,62046.0,0,2,31,1,1,100,0,0,6,63,1,10,45000,1,11
2023,202301,585968,2023000938513,12960.0,2023005859681,170521,1,1,12960.0,2,2,31,1,1,100,0,0,8,81,1,10,68000,1,11
2023,202301,585968,2023000938513,12960.0,2023005859681,170521,1,2,15552.0,2,1,43,1,2,200,0,0,8,81,1,10,0,1,11
2023,202301,586130,2023000950302,10206.0,2023005861301,120021,1,1,10368.0,0,1,60,1,1,100,0,0,5,50,1,10,53000,1,11
2023,202301,586616,2023000989012,43092.0,2023005866161,170121,1,2,67068.0,2,2,31,6,2,200,0,0,4,40,1,10,52000,1,11
2023,202301,586778,2023001003747,75978.0,2023005867781,190121,1,1,75978.0,0,1,32,6,1,100,0,0,7,71,1,10,40000,1,11
2023,202301,586940,2023001015320,10368.0,2023005869401,100021,1,2,7776.0,0,1,52,1,1,100,0,0,6,65,1,10,50000,1,11
2023,202301,587102,2023001027693,37422.0,2023005871021,280021,1,3,29808.0,1,2,24,6,1,100,0,0,7,71,1,10,13000,1,11
2023,202301,587102,2023001027693,37422.0,2023005871021,280021,1,5,42768.0,0,1,25,6,1,100,0,0,6,63,1,10,70000,1,11
2023,202301,587264,2023001041481,6804.0,2023005872641,180021,1,1,6966.0,0,1,47,4,2,200,0,0,8,81,1,10,34300,2,20
2023,202301,587426,2023001053679,11016.0,2023005874261,30021,1,1,11178.0,0,2,51,4,1,100,0,0,10,101,1,10,65000,1,11
2023,202301,587750,2023001077688,19116.0,2023005877501,250021,1,1,19116.0,4,1,35,6,1,100,0,0,10,101,1,10,58000,1,11
2023,202301,587912,2023001090455,14904.0,2023005879121,80021,1,1,14904.0,0,1,26,3,1,100,0,0,6,63,1,10,52000,1,11
2023,202301,588236,2023001114553,28674.0,2023005882361,50021,1,1,28674.0,0,2,61,4,1,100,0,0,10,101,1,10,36000,1,11
2023,202301,588722,2023001152805,14742.0,2023005887221,40021,1,1,14904.0,3,1,52,1,1,100,0,0,11,116,1,10,444000,1,11
2023,202301,588884,2023001165601,28674.0,2023005888841,10021,1,1,28674.0,2,2,31,1,1,100,0,0,8,81,1,10,25000,1,11
2023,202301,588884,2023001165601,28674.0,2023005888841,10021,1,2,27540.0,2,1,33,1,1,100,0,0,6,63,1,10,78000,1,11
2023,202301,589046,2023001177291,10692.0,2023005890461,190121,1,1,10692.0,2,2,60,4,1,100,0,0,8,81,1,10,24000,1,11
2023,202301,589046,2023001177291,10692.0,2023005890461,190121,1,2,5184.0,0,1,19,6,8,826,1,100,6,65,1,10,20000,1,11
2023,202301,589208,2023001189253,42930.0,2023005892081,270021,1,1,42768.0,3,2,33,1,1,100,0,0,6,63,1,10,59000,1,11
2023,202301,589208,2023001189253,42930.0,2023005892081,270021,1,2,40338.0,3,1,33,1,1,100,0,0,6,63,1,10,80000,2,20
2023,202301,589370,2023001201270,11178.0,2023005893701,160021,1,1,11178.0,2,2,33,1,1,100,0,0,4,40,1,10,45000,1,11
2023,202301,589370,2023001201270,11178.0,2023005893701,160021,1,2,7614.0,2,1,35,1,1,100,0,0,7,71,1,10,55000,2,20
2023,202301,589694,2023001224500,18954.0,2023005896941,260021,1,1,18954.0,3,2,47,1,1,100,0,0,6,63,1,10,12000,1,11
2023,202301,589694,2023001224500,18954.0,2023005896941,260021,1,2,13122.0,3,1,56,1,1,100,0,0,6,63,1,10,46000,1,11
2023,202301,589694,2023001224500,18954.0,2023005896941,260021,1,3,11340.0,0,2,19,6,1,100,0,0,6,63,1,10,8500,1,11
2023,202301,590018,2023001251024,20574.0,2023005900181,260021,1,1,20412.0,0,1,50,6,1,100,0,0,10,101,1,10,78000,1,11
2023,202301,590180,2023001263511,37260.0,2023005901801,240021,1,1,37260.0,2,2,29,1,1,100,0,0,11,114,1,10,48000,1,11
2023,202301,590180,2023001263511,37260.0,2023005901801,240021,1,2,31266.0,2,1,33,1,1,100,0,0,4,40,1,10,0,1,11
2023,202301,590666,2023001300042,21222.0,2023005906661,130021,1,1,21222.0,2,2,42,1,1,100,0,0,11,114,1,10,200000,1,11
2023,202301,590666,2023001300042,21222.0,2023005906661,130021,1,2,36936.0,2,1,48,1,1,100,0,0,11,114,1,10,70000,1,11
2023,202301,590828,2023001310902,14256.0,2023005908281,10021,1,1,14094.0,0,2,27,6,1,100,0,0,11,114,1,10,45000,1,11
2023,202301,590990,2023001322922,17010.0,2023005909901,250021,1,1,17172.0,4,1,40,1,3,340,1,100,3,30,1,10,18000,1,11
2023,202301,591638,2023001373732,47142.0,2023005916381,230021,1,1,46980.0,0,1,50,6,1,100,0,0,10,101,1,10,38000,1,11
2023,202301,592610,2023001444551,17010.0,2023005926101,260021,1,1,17010.0,0,2,22,6,1,100,0,0,10,101,1,10,10000,1,11
2023,202301,592610,2023001444551,17010.0,2023005926101,260021,1,2,17334.0,0,1,22,6,1,100,0,0,8,81,1,10,10000,1,11
2023,202301,592772,2023001455414,23490.0,2023005927721,50021,1,1,23328.0,0,1,39,6,1,100,0,0,10,101,1,10,60000,1,11
2023,202301,593420,2023010046534,5346.0,2023005934201,20022,4,1,5346.0,0,1,20,6,1,100,0,0,6,63,1,14,54000,1,12
2023,202301,595040,2023000001169,5508.0,2023005950401,150322,1,1,5508.0,3,1,52,1,8,826,0,0,11,115,1,10,503000,1,13
2023,202301,595040,2023000001169,5508.0,2023005950401,150322,1,2,6642.0,3,2,47,1,8,826,0,0,10,101,1,10,90000,1,11
2023,202301,595364,2023000025489,9882.0,2023005953641,250122,1,1,9720.0,2,1,47,1,8,826,4,450,10,101,1,10,111000,2,20
2023,202301,595364,2023000025489,9882.0,2023005953641,250122,1,2,18144.0,2,2,43,1,1,100,0,0,10,101,1,10,60000,1,11
2023,202301,595526,2023000037440,26730.0,2023005955261,30022,1,1,26730.0,1,2,32,6,2,200,0,0,10,101,1,10,20000,1,11
2023,202301,596012,2023000077006,41472.0,2023005960121,20022,1,1,41310.0,0,1,45,6,6,630,0,0,7,71,1,10,27500,1,11
2023,202301,596174,2023000088736,9234.0,2023005961741,10122,1,1,9234.0,1,1,65,5,1,100,1,100,3,30,1,10,60000,1,11
2023,202301,596336,2023000100616,71928.0,2023005963361,220222,1,1,71766.0,0,2,49,3,2,200,0,0,6,63,1,10,43000,1,11
2023,202301,596660,2023000123471,5994.0,2023005966601,240222,1,1,5994.0,0,2,34,6,1,100,0,0,11,114,1,10,6000,1,11
2023,202301,596660,2023000123471,5994.0,2023005966601,240222,1,2,9072.0,0,1,28,6,1,100,0,0,10,101,1,10,25000,1,11
2023,202301,596822,2023000134718,28836.0,2023005968221,120122,1,1,28836.0,0,1,36,6,1,100,0,0,10,101,1,10,65000,1,11
2023,202301,597146,2023000161927,15390.0,2023005971461,240322,1,1,15390.0,0,2,22,6,1,100,0,0,10,101,1,10,13000,1,11
2023,202301,597146,2023000161927,15390.0,2023005971461,240322,1,2,24948.0,0,2,22,6,1,100,0,0,7,71,1,10,7000,1,11
2023,202301,597146,2023000161927,15390.0,2023005971461,240322,1,3,25110.0,0,2,21,6,1,100,0,0,7,71,1,10,3000,1,11
2023,202301,597632,2023000199993,9720.0,2023005976321,170022,1,1,9720.0,2,1,48,1,1,100,0,0,10,101,1,10,100000,1,11
2023,202301,597632,2023000199993,9720.0,2023005976321,170022,1,2,14904.0,2,2,49,1,1,100,0,0,11,114,1,10,55000,1,11
